03-11-004,bbc,gave better and faster,6,"...starting treatment with two drugs gave better and faster results, with fewer side effects..."
03-11-004,reuters,improved,6,...patients who switched from single drug treatment to combined therapy improved their response...
03-11-005,J_B,a marked absence of,6,"...the TG-D5 birds exhibited a marked absence of onward transmission of infection, even to unprotected (nontransgenic) chickens housed in direct contact with them..."
03-11-005,J_T,prevented,6,"...although the transgenic birds succumbed to the initial experimental challenge, onward transmission to both transgenic and nontransgenic birds was prevented..."
03-11-005,P,to prevent,6,...chickens genetically modified to prevent them spreading bird flu have been produced ...
03-11-005,mail_online,that doesn't,6,...a genetically modified 'superchicken' that doesn't spread deadly bird flu...
03-11-005,guardian,that could prevent,4,...GM chickens created that could prevent the spread of bird flu...
03-11-005,telegraph,to stop,6,...Chickens genetically modified to stop bird flu...
03-11-005,independent,that blocks the replication of the influenza virus and prevents,6,"...the chickens have an extra piece of DNA inserted into their genomes which produces a ""decoy"" molecule that blocks the replication of the influenza virus and prevents transmission to the rest of the flock..."
03-11-005,bbc,hat do not spread,6,...UK scientists have created the world's first genetically modified chickens that do not spread bird flu...
03-11-005,reuters,that don't spread,6,scientists make chickens that don't spread bird flu...
03-11-006,J_T,sufficient to sustain,6,"...Here we show that nontranscriptional mechanisms are sufficient to sustain circadian timekeeping in the eukaryotic lineage, though they normally function in conjunction with transcriptional components..."
03-11-008,J_B,clear association,2,...this study of severe gram-negative sepsis has demonstrated a clear association between glyburide and a survival benefit...
03-11-008,J_T,was greater in,6,...survival was greater in diabetics than in nondiabetics...
03-11-008,P,which halves the mortality rate,6,...scientists have identified a diabetes drug which halves the mortality rate of a deadly infectious disease found throughout Southeast Asia and Northern Australia...
03-11-010,J_B,significantly more likely,3,"...in this longitudinal population-based cohort study, children who were rated by teachers as being 'positive' at ages 13 or 15 years, were significantly more likely than those who received no positive ratings to report satisfaction with their work in midlife, have regular contact with friends and family, and engage in regular social activities..."
03-11-010,J_T,has long-term beneficial links to,3,...prospectively rated childhood wellbeing has long-term beneficial links to adult functioning...
03-11-010,P,make,6,...happy children make happy adults...
03-11-011,J_B,is associated with,2,"...diabetes is associated with substantial premature death from several cancers, infectious diseases, external causes, intentional self-harm, and degenerative disorders, independent of major risk factors..."
03-11-011,J_T,is associated with,2,"...diabetes is associated with substantial premature death from several cancers, infectious diseases, external causes, intentional self-harm, and degenerative disorders, independent of several major risk factors..."
03-11-011,P,can die,5,...middle aged diabetics can die six years earlier...
03-11-011,mail_online,will cut your life short,6,"...diabetes in middle age will cut your life short by an average of six years, say researchers..."
03-11-011,guardian,dies six years sooner than,2,"...a 50-year-old with diabetes dies six years sooner than someone without the disease, and not just from a heart attack or a stroke..."
03-11-011,reuters,ups the risk of,6,...having diabetes also ups the risk of dying from many cancers and other diseases....
03-11-013,J_B,dynamically modulated,6,...our study demonstrates that Hnf4a expression in islets is under tight epigenetic control that is dynamically modulated by maternal diet during early development and by aging...
03-11-013,J_T,leads to,6,"...exposure to suboptimal nutrition during early development leads to epigenetic silencing at the enhancer region, which weakens the P2 promoter-enhancer interaction and results in a permanent reduction in Hnf4a expression..."
03-11-013,P,negatively affects,6,...research provides new insight into why poor diet during pregnancy negatively affects offspring's long term health...
03-11-013,mail_online,can give,5,...poor diet during pregnancy can give your future grandchildren diabetes...
03-11-013,guardian,can increase,5,...an unbalanced diet in pregnancy can increase children's odds of getting ageing-related illnesses like type 2 diabetes in later life...
03-11-013,bbc,can increase the risk of,5,...scientists say they have found a mechanism which may explain why a poor diet during pregnancy can increase the risk of offspring developing diabetes...
03-11-014,J_B,can significantly improve the control of,5,...closed loop delivery of insulin can significantly improve the control of glucose levels overnight and reduce the risk of nocturnal hypoglycaemia in adults with type 1 diabetes...
03-11-014,J_T,may improve,4,...closed loop delivery of insulin may improve overnight control of glucose levels...
03-11-014,P,potential of an ‘artificial pancreas’ in preventing,4,...research funded by the health charity Diabetes UK has for the first time successfully demonstrated the potential of an 'artificial pancreas' in preventing night-time hypoglycaemia in adults with Type 1 diabetes...
03-11-014,guardian,can monitor,5,...Trials of an artificial pancreas that can monitor the blood sugar levels of people with diabetes and then deliver insulin more accurately should move out of hospital into the home...
03-11-015,J_B,exhibited,2,...MCI patients performing the task exhibited both hyper-activation and hypo-activation of the hippocampus as a function of memory load during encoding...
03-11-015,J_T,significantly more than,2,...MCI patients activating significantly more than controls at low loads and significantly less at higher loads...
03-11-016,J_B,depended more strongly on,2,...these results indicate that patients' performance depended more strongly on habitual control at the expense of goal-directed control...
03-11-016,P,lead to obsessions,6,"...compulsions lead to obsessions, and not the other way around..."
03-11-018,J_B,significantly higher,2,"...As predicted, this estimate of the prevalence of school-aged children with a formal ASC diagnosis was significantly higher in the Eindhoven region..."
03-11-018,J_T,significantly higher,2,"...The prevalence estimates of ASC in Eindhoven was 229 per 10,000, significantly higher than in Haarlem..."
03-11-018,P,more common,2,...diagnosed autism is more common in an IT-rich region...
03-11-019,J_B,significantly decreased,6,"...we identified extensive significantly decreased grey matter volume in orbitofrontal and other cortical regions, and a significant increase in grey matter volume of the basal ganglia, in cocaine-dependent individuals..."
03-11-019,J_T,was associated with,2,...greater impairment of attentional control was associated with reduced volume in insular cortex and increased volume of caudate nucleus...
03-11-019,P,linked to,3,...abnormal brain structure linked to chronic cocaine abuse...
03-11-019,telegraph,are predisposed to being,6,"...Brain abnormalities mean some people are predisposed to being cocaine addicts, claim researchers at Cambridge University..."
03-11-020,J_B,increased the risk of,6,...this large population-based study showed that the use of medications with anticholinergic activity increased the risk of cognitive decline...
03-11-020,J_T,increases the cumulative risk,6,...the use of medications with anticholinergic activity increases the cumulative risk of cognitive impairment and mortality...
03-11-020,P,inked with increased,3,...drug side effect linked with increased health risks for over 65s...
03-11-020,telegraph,was linked with,3,...they blocked a chemical in the nervous system called acetylcholine- was linked with an increased risk of both mental impairment and death...
03-11-020,reuters,ups elderly death risk,6,...common drug effect ups elderly death risk: study...
03-11-021,J_B,relationship,2,a relationship between impulsive choice on the delay discounting task and the level of gambling-related cognitive distortions
03-11-021,J_T,correlated,2,Impulsive choice in the gamblers was correlated with the level of gambling distortions
03-11-021,P,a connection,3,research finds a connection between inpulsivity and superstitions.
03-11-022,J_B,is,2,"...we have shown that activation in a range of brain areas, including the FFA, is significantly reduced in autism compared with controls in response to emotional versus neutral faces..."
03-11-022,J_T,did not differ significantly,1,...the response in unaffected siblings did not differ significantly from the response in autism...
03-11-022,P,similar pattern,3,...siblings of people with autism show a similar pattern of brain activity...
03-11-022,sun,have a marker,6,...brothers and sisters of autistic people have a marker in their brain...
03-11-022,mirror,also have a lower,1,...their brothers and sisters also have a lower brain reaction...
03-11-022,telegraph,show similar,1,...siblings of those with autism show similar brain patterns...
03-11-022,metro,show similar,1,...siblings of those with autism show similar brain patterns...
03-11-023,J_B,is a critical regulatory step,6,"...homotypic fusion of Atg16-positive, LC3-negative autophagosome precursors is a critical regulatory step in autophagosome biogenesis..."
03-11-023,J_T,is essential for,6,"maturation of the early Atg16L1 precursors requires homotypic fusion, which is essential for subsequent autophagosome formation"
03-11-024,J_B,have a pattern and timing,2,...The ensuing movements have a pattern and timing that provides a powerful method of assessing an egg's ability to achieve its full developmental potential....
03-11-024,J_T,to predict,3,...the relationship between the movements and the events of egg activation makes it possible to use the movements alone to predict developmental potential of the zygote...
03-11-024,P,used to predict,3,...a series of movements in the egg in the first hours after fertilisation can be used to predict which embryos have the best chance of survival...
03-11-024,guardian,could be significantly improved,4,...the success of IVF pregnancies could be significantly improved by a technique...that looks for tell-tale movenments....
03-11-024,metro,a better chance,3,...robust organism to implant into a woman will ensure a better chance of a successful live birth...
03-11-025,J_B,directly binds,6,"...thiostrepton directly binds to the FOXM1 protein, which in turn prevents the interaction of the transcription factor with several gene promoters..."
03-11-025,J_T,can inhibit,6,"..., we show that thiostrepton can inhibit the binding of FOXM1 to genomic target sites..."
03-11-025,P,blocks a,6,...a molecule that was first discovered in bacteria blocks a protein which causes breast cancer...
03-11-025,express,blocks the development,6,...a molecule which blocks the development and spread of breast cancer has been discovered...
03-11-025,times,blocks a,6,"...Thiostrepton, which occurs naturally, blocks a key protein..."
03-11-025,independent,clamps,6,"...thiostrepton, clamps FOXM1, ..."
03-11-026,J_B,might be associated with,2,higher levels of chocolate consumption might be associated with a one third reduction in the risk of developing cardiovascular disease
03-11-026,J_T,seem to be associated with,2,levels of chocolate consumption seem to be associated with a substantial reduction in the risk of cardiometabolic disorders
03-11-026,P,cuts,6,Eating chocolate cuts risk of heart disease
03-11-026,mail_online,CUT,6,TWO PIECES OF CHOCOLATE A WEEK 'CUT HEART DISEASE RISK
03-11-026,sun,REDUCE,6,CHOCS REDUCE HEART ATTACK RISK BY 1/3
03-11-026,express,cuts,6,Daily dose of chocolate 'cuts heart disease risk by a third'
03-11-026,times,seems to cut,4,Chocolate seems to cut the risk of heart disease and stroke
03-11-026,guardian,may be good,4,Chocolate may be good for the heart
03-11-026,telegraph,cuts,6,Chocolate 'cuts heart risk by a third'
03-11-026,independent,could be cutting,4,"Chocolate-lovers could be cutting their risk of diabetes, stroke and heart disease"
03-11-026,scotsman,can reduce,5,Chocolate every day can reduce risk of heart disease
03-11-026,bbc,could reduce the risk,4,Eating high levels of chocolate could reduce the risk of coronary heart disease and stroke
03-11-026,reuters,might be associated with,2,chocolate consumption might be associated with a one third reduction in the risk of developing heart disease
03-11-026,metro,may be cutting,4,"chocolate-lovers may be cutting their risk of heart disease, diabetes and stroke"
03-11-027,J_B,ontribute to genetic,3,It also provides indirect evidence that many more common variants of small effect contribute to genetic susceptibility for multiple sclerosis
03-11-027,J_T,associations and identified,2,...we have replicated almost all of the previously suggested associations and identified at least a further 29 novel susceptibility loci...
03-11-027,P,linked to,3,...scientists have identified 29 new genetic variants linked to multiple sclerosis...
03-11-027,times,that raise a person's risk,6,...genetic variants that raise a person's risk of multiple sclerosis...
03-11-027,guardian,implicated in,6,...Scientists have discovered 29 new gene variants that are implicated in multiple sclerosis...
03-11-027,independent,implicated in the,3,...identified 29 new genetic factors that are implicated in the development of the disease...
03-11-027,scotsman,involved in,6,"...a GENETIC ""map"" setting out all the genes involved in multiple..."
03-11-027,bbc,risk factors fro developing,2,...around 30 genetic risk factors fro developing multiple sclerosis ha been discovered...
03-11-027,reuters,linked to,3,...scientists have found 29 new genetic variants linked to multiple sclerosis...
03-11-028,J_B,may be important in inflammatory pain,3,"...The effects of HCN2 deletion on action potential firing in small sensory neurons, the majority of which are nociceptors, suggest that HCN2 may be important in inflammatory pain, where the firing of action potentials in response to a noxious stimulus is enhanced by inflammatory mediators such as prostaglandin E2..."
03-11-028,J_T,had normal pain thresholds,1,"...Mice in which HCN2 was specifically deleted in nociceptors expressing NaV1.8 had normal pain thresholds, but inflammation did not cause hyperalgesia to heat stimuli..."
03-11-028,P,responsible for regulating,6,...a gene responsible for regulating chronic pain...
03-11-028,mail_online,behind,6,...identified the gene behind back pain...
03-11-028,sun,that controls,6,"...they have discovered a gene, HCN2, that controls chronic pain..."
03-11-028,express,the role of,6,...scientists have discovered the role of a rogue gene behind the condition...
03-11-028,bbc,responsible for,6,...a gene responsible for chronic pain has been identified...
03-11-028,reuters,for regulating,6,...a genes responsible for regulating chronic pain...
03-11-029,J_B,significantly altered,6,...ATD significantly altered the functional connectivity between the amygdala and right vACC and VLPFC when processing angry compared with neutral faces...
03-11-029,J_T,implicated in,6,...5-HT significantly influences PFC-amygdala circuits implicated in aggression and other affective behaviors.
03-11-029,P,affect the,6,...serotonin levels affect the brain's response to anger...
03-11-029,reuters,affect,6,"...levels of the brain chemical serotonin, often brought on when someone hasn't eaten or is stressed, affect brain regions that enable people to regulate anger..."
03-11-031,J_B,a function of,6,entertainment preferences are more a function of substance than style
03-11-032,J_B,may be of great therapeutic value,3,our results suggest that perturbing the interaction of BET proteins with chromatin using I-BET151 may be of great therapeutic value in humanMLL-fusion leukaemias
03-11-032,J_T,as a promising epigenetic therapy,3,the displacement of BET proteins from chromatin as a promising epigenetic therapy for these aggressive leukaemias
03-11-032,P,could treat,4,potential new drug could treat mixed-lineage leukaemia
03-11-032,sun,acts,6,"chemical agent L-BET151 acts on the protein and DNA ""packaging"" in cells called chromatin"
03-11-032,times,appears to block,4,the drug appears to block a key stage in the development of mixed lineage leukaemia (MLL)
03-11-032,reuters,is key to preventing,6,"that the experimental drug, called I-BET151, mimics a chemical tag which is key to preventing the process of activating the leukaemia genes"
03-11-033,J_B,may have a specific structural basis in,4,the variability in introspective abilities like reality monitoring typically seen in the healthy population may have a specific structural basis in the PCS
03-11-033,J_T,may be associated with,3,individual differences in introspective abilities like reality monitoring may be associated with specific structural variability in the PFC
03-11-033,P,may explain why,4,A structural variation in a part of the brain may explain why some people are better than others at distinguishing real events from those they might have imagined or been told about
03-11-033,mail_online,Blame,6,Blame their paracingulate sulcus
03-11-033,reuters,may explain why,6,A variation in a part of the brain may explain why some people have a better memory of reality than others
03-11-034,J_B,reversed,6,The D2/3/ receptor agonist pramipexole reversed this perseverative behaviour in the SDI group
03-11-034,J_T,may indicate,4,The beneficial effects of a dopamine agonist drug challenge on both behavior and associated brain activation in stimulant dependent individuals may indicate new avenues for pharmacologic treatment
03-11-034,P,may hold the key,4,Medicine which increase levels f the brain chemical dopamine may hold the key to helping those addicted to cocaine
03-11-035,J_T,leading,6,"The mutant AKT2 was constitutively recruited to the plasma membrane, leading to insulin-independent activation of downstream signalling"
03-11-035,P,cause,6,Scientists identify cause of severe hypoglycaemia
03-11-035,bbc,cause,6,Severe hypoglycaemia cause found
03-11-036,J_B,losing,6,"in an eff ort to fi nance debts, ordinary people are paying the ultimate price: losing access to care and preventive services, facing higher risks of HIV and sexually transmitted diseases, and in the worst cases losing their lives"
03-11-036,P,threatens,3,"The Greek debt crisis threatens not just its economy, but the health of its people"
03-11-036,guardian,rises,6,Greeks pay for the debt crisis with their health: Demand for services rises steeply
03-11-036,reuters,are pushing,6,Swingeing budget cuts and growing unemployment are pushing more people into severe depression and drug-dependence
03-11-037,J_B,involving the entire,6,...unique mechanism of antimicrobial resistance involving the entire deletion of a PBP 3 gene in B. pseudomallei...
03-11-037,J_T,was due to deletion of,6,...B. pseudomallei demonstrated that ceftazidime resistance was due to deletion of a gene encoding a penicillin-binding protein 3...
03-11-037,P,leads to drug,6,...scientists find mechanism that leads to drug resistance in bacteria causing melioidosis...
03-11-038,J_B,effectively corrected,6,iPSCs derived from different patients were effectively corrected...
03-11-038,J_T,correction,6,Genetic correction of human iPSCs restored the structure and function of A1AT in subsequently derived liver cells in vitro and in vivo
03-11-038,P,accurately correct,6,...New gene therapy methods accurately correct mutation in patient's stem cells...
03-11-038,telegraph,completely corrected,6,...a genetic fault responsible for a fatal liver condition has been completely corrected by Cambridge scientists in a stem cell experiment which could bring patient-specific treatments closer to reality...
03-11-039,J_B,correlated with,2,Article use correlated with noun animacy
03-11-039,J_T,may be learned implicitly,4,It is concluded that grammatical form-meaning connections may be learned implicitly
03-11-039,P,could be the secret to,4,Unconscious learning could be the secret to speeding up learning
03-11-040,J_B,is regulated by,6,the activity in the orx/hcrt system is regulated by macronutrient balance
03-11-040,J_T,excited,6,Physiological mixtures of AAs electrically excited orx/hcrt cells
03-11-040,P,activates,6,protein and not sugar activates the cells responsible for keeping us awake and burning calories
03-11-040,mail_online,help,6,"egg proteins, specifically those found in the white, help us stay awake and feel alert"
03-11-040,sun,activates,6,protein and not sugar that activates the cells responsible for keeping us awake and burning calories
03-11-040,mirror,KEEPS,6,EGG 'KEEPS YOU ALERT';
03-11-041,J_B,distinct differences in,2,...uncovered distinct differences in important elements of the cardiac genome...
03-11-041,J_T,distinct epigenomic patterns exist in,2,...distinct epigenomic patterns exist in important DNA elements of the cardiac genome in human end-stage cardiomyopathy...
03-11-042,J_B,"accurate,",6,"C-metomidate PET-CT be considered an accurate, noninvasive alternative to AVS in the management of patients with PHA and adrenal adenoma"
03-11-042,J_T,sensitive and specific,6,C-metomidate PET-CT is a sensitive and specific noninvasive alternative to AVS in the management of PHA
03-11-042,P,can detect,5,Scan can detect 5p-sized growth
03-11-042,mirror,can also find,5,PET-CT can also find 5p-sized benign tumours in the adrenal glands
03-11-042,bbc,can spot,5,Scan can spot curable cause of high blood pressure
03-11-043,J_B,can indeed describe,5,very young children can indeed describe their experiences
03-11-043,J_T,can provide,5,3-year-olds can provide information about experienced events when recall processes are activated
03-11-043,P,can talk,5,children as young as three or four years old can talk informatively and accurately about experiences - including incidents of abuse - if they are interviewed by specialists who understand children's strengths and weaknesses
03-11-044,J_B,could protect,4,"The p137 RNA complexed with RVG9R peptide could protect SH-SY5Y cells from exposure to rotenone, a highly selective inhibitor to mitochondrial Complex I"
03-11-044,J_T,can prevent and rescue,6,"Administration of a novel noncoding p137 RNA, derived from the human cytomegaloviral B 2.7 transcript, can prevent and rescue dopaminergic cell death in vitro and in animal models of PD by protecting mitochondrial Complex I activity"
03-11-045,J_B,s well tolerated and effective,6,"OIT is well tolerated and effective in typical peanut allergic patients, with improved outcome and acceptability"
03-11-045,J_T,increase,6,There was a 1000-fold increase in the amount of peanut tolerated with a good safety profile
03-11-045,P,is effective,6,a new treatment for peanut allergies is effective
03-11-046,J_B,showed ∼30% decreased charge,2,...thousands of fractionated cells showed ~30% decreased charge on aged RBCs...
03-11-046,J_T,correlation was found between the surface charge on an aging RBC and,2,"...close correlation was found between the surface charge on an aging RBC and its structure and functions, from the cell morphology, the membrane deformability to the intracellular Hb structure and oxidation ability..."
03-11-046,P,significant differences,2,...evidence for significant differences between new and old red blood cells used for transfusions...
04-11-001,J_B,associated with susceptibility to,2,...Our study has identified variants at ABCA7 and the MS4A gene cluster associated with susceptibility to Alzheimer's disease with replication over a number of independent case-control samples...
04-11-001,J_T,association,2,...Three SNPs at two loci replicated and showed evidence for association in a further sample...
04-11-001,P,increase the risk of developing,3,...A leading UK scientist's search for factors that increase the risk of developing Alzheimer's has uncovered five new genes to help pinpoint what's going wrong in the brain...
04-11-001,mail_online,are now known to play a role in,6,"...The discoveries mean a total of ten genes are now known to play a role in late-onset Alzheimer's, the most common form of dementia..."
04-11-001,mirror,causes of,6,...five genetic causes of Alzheimer's disease have been discovered...
04-11-001,express,be linked with,3,...10 genes are now known to be linked with the illness...
04-11-001,times,affect the risk of developing,3,...a set of five gees that affect the risk of developing Alzheimer's disease have been identified...
04-11-001,guardian,that raise the risk of,3,...five genetic variants that raise the risk of Alzheimer's...
04-11-001,telegraph,linked to,3,...a new set of genes linked to Alzheimer's...
04-11-001,independent,strongly implicated in raising a person's risk,6,...of genes that are strongly implicated in raising a person's risk of developing the brain disorder...
04-11-001,bbc,increase the risk,6,...five more genes which increase the risk of develping Alzheimer's...
04-11-001,reuters,linked with the mind-wasting disease,3,"...scientists looking for genetic triggers that lead to Alzheimer's have identified five more, doubling the number linked with the mind-wasting disease..."
04-11-002,J_B,significant association,2,...findings suggest a significant association in rank order between ED and police data...
04-11-002,J_T,were associated with,2,.... Aggregate levels of surveyor-rated intoxication were associated with aggregate alcometer breath alcohol levels...
04-11-002,P,a link between,3,...A Cardiff University study has established a link between pub violence and happy hour-style drinking promotions...
04-11-003,J_B,the crucial role of,6,...our data now demonstrate the crucial role of types 2 and 3 IP3Rs for the pathophysiology of alcohol-related pancreatitis...
04-11-003,J_T,protects by reducing,6,...calmodulin protects by reducing calcium release sensitivity...
04-11-003,P,provides protection against,6,...A Cardiff University-led study has discovered that a protein provides protection against the effects of alcohol in the pancreas...
04-11-004,J_B,more likely to be prescribed antibiotics than,2,...we found that patients presenting with acute cough in primary care who have discoloured sputum are more likely to be prescribed antibiotics than those not producing sputum or producing white sputum...
04-11-004,bbc,more likely to be,2,"...a study of over 3,000 adults from across Europe found that patients producing coloured phlegm are more likely to be prescribed antibiotics by their GP..."
04-11-005,J_B,can antagonize the growth of,5,"...We have demonstrated that Bcc bacteria can antagonize the growth of a range of clinically important pathogens associated with CF (Lipuma, 2010) and other multidrug-resistant infections (Coelho et al., 2006), in addition to their well-known antifungal biological control abilities in the natural environment..."
04-11-005,J_T,potent activity of enacyloxins against,6,...The discovery of the potent activity of enacyloxins against drug-resistant bacteria and the gene cluster that directs their production provides an opportunity for engineered biosynthesis of innovative enacyloxin derivatives and highlights the potential of Bcc bacteria as an underexploited resource for antibiotic discovery...
04-11-005,P,could help,4,...cystic fibrosis bacteria could help fightback against antibiotic resistance...
04-11-006,J_B,was not significantly improved,1,"...In this trial, the addition of GO at a modest dose level in induction did not add toxicity or compromise subsequent treatment delivery; however, survival was not significantly improved overall..."
04-11-006,J_T,There was no overall difference,1,There was no overall difference in response or survival in either induction of consolidation...
04-11-007,J_B,is associated with a substantial and sustained reduction,2,...We concluded that the Cardiff Violence Prevention Programme is associated with a substantial and sustained reduction in violence related harm...
04-11-007,J_T,a significant reduction in,6,...This intervention led to a significant reduction in violent injury...
04-11-007,P,prevents,6,"...Sharing anonymised hospital data prevents violence, Cardiff study shows..."
04-11-007,mail_online,and help prevent,6,...police used information from accident and emergency departments to target trouble hotspots and help prevent violence...
04-11-007,telegraph,helps police target,6,...A&E data helps police target violence hotspots...
04-11-007,independent,cut the number of,6,...officers have cut the number of violent incidents...
04-11-008,J_B,correlates with,2,"...we have found that that one facet of impulsivity, urgency, a quantitative trait linked at high levels with several clinically problematic externalizing, disinhibitory conditions, correlates with the concentration of GABA measured in dlPFC..."
04-11-008,J_T,predicted,3,"...more GABA predicted lower urgency scores, consistent with a role in self-control for GABA-mediated inhibitory mechanisms in dlPFC..."
04-11-008,P,identified a new link,3,...scientists from Cardiff University's Brain Imaging Research Imaging Centre (CUBRIC) and University College London have identified a new link between impulsiveness and levels of GABA...
04-11-008,mail_online,a link,3,...scientists uncover a link between impulsiveness and levels of the neurotransmitter GABA in the brain...
04-11-008,express,because they have,6,"...some men quickly lose their temper because they have something missing in their brain, scientists have found..."
04-11-008,independent,because of,6,"...Men more likely to riot because of ""impulsive"" brains..."
04-11-008,bbc,"may be caused,in part,",4,"...Impulsive and irrational behaviour may be caused,in part, by a lack of GABA..."
04-11-008,metro,because they have,6,"...Men can't help acting on impulse because they have something missing in their brains, say scientists..."
04-11-009,J_B,had a marked impact,6,combined TRAIL/FLIPi treatment ex vivo had a marked impact on tumour seeding in vivo
04-11-009,P,c,4,a weakness in breast cancer cells which could help prevent the disease from spreading
04-11-009,express,that stopped,6,"a chemical that stopped the stem cells producing c-FLIP, thus over coming their resistance to TRAIL"
04-11-010,J_B,significant,2,...we report seven genome-wide significant schizophrenia associations...
04-11-010,J_T,significant associations with,2,...stage 1 and 2 analysis yielded genome-wide significant associations with schizophrenia for seven loci...
04-11-010,P,contribute to the risk of,6,...genetic variants contribute to the risk of schizophrenia and bipolar disorder...
04-11-010,express,could be to blame for raising our risk of developing,5,...common genetic variants could be to blame for raising our risk of developing schizophrenia...
04-11-010,independent,boost the risk of the devastating,6,sweeps of the human genome have exposed genetic mutations that boost the risk of the devastating yet baffling diseases of schizophrenia and bipolar disorder...
04-11-011,J_B,implicating,3,We added substantially to the evidence implicating synaptic processes in schizophrenia
04-11-011,J_T,play a significant role,3,"NMDAR postsynaptic signalling and, possibly, ARC complexes, which are known to be important in synaptic plasticity and cognition, play a significant role in the pathogenesis of schizophrenia"
04-11-011,P,that cause,6,Genetic mutations that cause schizoprenia
04-11-012,J_B,was positively associated with,2,IQ at 5 years was positively associated with illegal drug use 25 years later
04-11-012,J_T,may increase the risk,4,High childhood IQ may increase the risk of illegal drug use in adolescence and adulthood
04-11-012,P,are more likely,2,Girls with high childhood IQs are more likely to take illegal drugs in their 30s
04-11-012,mail_online,far more likely to take,2,"Women with high IQs are far more likely to take cannabis, cocaine and ecstasy in their thirties"
04-11-012,telegraph,more than twice as likely,2,"The effect is more pronounced in girls than boys, with those exhibiting high IQs as children more than twice as likely to have tried cocaine or cannabis by the age of 30, as those of lower intelligence"
04-11-015,J_B,are relevant to,3,both types of gene variants are relevant to ADHD risk
04-11-015,J_T,appear to be relevant,3,Both common and rare genetic variants appear to be relevant to ADHD
04-11-015,P,could play a part,4,A combination of rare and common genetic variations could play a part in biological pathways linked to Attention Deficit Hyperactivity Disorder (ADHD)
04-11-016,J_B,differed significantly from one another,2,the unique offending trajectories differed significantly from one another on two specific health conditions at the age of 48 years
04-11-016,J_T,may in itself create,4,high-rate chronic offending may in itself create the substrate for hospitalisation and registered disability
04-11-016,P,starts to damage,6,A life of crime starts to damage offenders' health once they reach their 40s
04-11-016,bbc,appears to damage,4,A life of crime appears to damage offenders' health once they reach their 40s
04-11-017,J_B,resulted in significant and clinically relevant improvement,6,This training resulted in significant and clinically relevant improvement of motor functions
04-11-017,J_T,may result in,4,self-modulation of corticosubcortical  motor circuits can be achieved by PD patients through neurofeedback and may result in clinical benefits
04-11-017,P,could see their symptoms improved,4,People experiencing the early signs of Parkinson's disease could see their symptoms improved through a process of regulating and re-training how their brains respond to certain activities and actions
04-11-017,mail_online,'can be improved,5,disease symptoms 'can be improved by teaching patients to regulate their brains'
04-11-017,bbc,could improve,4,A new technique could improve the quality of life for patients with Parkinson's Disease
04-11-018,J_B,resulted in,6,Combined modality treatment resulted in a reduction in overall mortality and disease-specific mortality
04-11-018,J_T,improved,6,The addition of RT to ADT improved overall survival at 7 years
04-11-018,P,significantly improves,6,Combining radiotherapy and hormone therapy in patients with prostate cancer significantly improves men's survival
04-11-018,telegraph,cut,6,adding radiotherapy to standard hormonal treatment cut deaths from locally advanced prostate cancer
04-11-018,reuters,significantly improves s,6,Adding radiotherapy to hormone drugs for prostate cancer patients significantly improves survival compared with hormone treatment alone
05-11-001,J_B,increases tubal expression of,6,"...we propose that C. trachomatis infection increases tubal expression of PROKR2 mRNA, thus predisposing to ectopic implantation in the fallopian tube, and that this effect is mediated by TLR2 and NFkB..."
05-11-001,J_T,increases,6,"...smoking increases FT PROKR1, resulting in a microenvironment predisposed to EP..."
05-11-001,P,are at greater risk of an ectopic pregnancy because of,6,...women who have had chlamydia are at greater risk of an ectopic pregnancy because of a lasting effect of the infection...
05-11-001,express,can increase the risk of,6,"...A TIMEBOMB sex disease that affects thousands of young women can increase the risk of a potentially fatal ectopic pregnancy, Scottish scientists have found..."
05-11-001,bbc,greater risk of an ectopic pregnancy because of a,6,"...Women who have had chlamydia are at greater risk of an ectopic pregnancy because of a lasting effect of the infection, according to new research..."
05-11-002,J_T,was prevented,6,"...Although the transgenic birds succumbed to the initial experimental challenge, onward transmission to both transgenic and nontransgenic birds was prevented..."
05-11-002,P,could be prevented,4,...Bird flu epidemics could be prevented by a new strain of chickens that do not spread avian flu to other birds...
05-11-002,mail_online,that doesn't spread,6,...A genetically modified 'superchicken' that doesn't spread deadly bird flu has been developed by scientists...
05-11-002,guardian,may cut the risk of,4,...Researchers produce genetically modified (GM) chickens that may cut the risk of new bird flu strains transferring to humans...
05-11-002,telegraph,to prevent them,6,...Chickens have been genetically modified to prevent them spreading potentially deadly bird flu...
05-11-002,independent,prevents transmission,6,"...The chickens have an extra piece of DNA inserted into their genomes which produces a ""decoy"" molecule that blocks the replication of the influenza virus and prevents transmission to the rest of the flock..."
05-11-002,bbc,that do not spread,6,...UK scientists have created the world's first genetically modified chickens that do not spread bird flu...
05-11-002,reuters,don't spread,6,...Scientists make chickens that don't spread bird flu...
05-11-003,J_T,are sufficient to sustain,6,...Here we show that nontranscriptional mechanisms are sufficient to sustain circadian timekeeping in the eukaryotic lineage...
05-11-004,J_B,involved in a core trait underpinning,6,...These results provide the first support for ROBO1 as a gene involved in a core trait underpinning acquisition of language...
05-11-004,J_T,involved in a core trait underpinning,6,...These results provide strong support for ROBO1 as a gene involved in a core trait underpinning language acquisition...
05-11-004,P,influenced,6,...Language learning influenced by genes ...
05-11-004,times,hich explains how,6,...A gene which explains how young children develop language skills has been identified by scientists at the University of Edinburgh...
